add-s,4,40,320,91476,285,0
add-c,4,40,320,90526,282,0
add-yield-none,4,40,320,156726,489,55
add-yield-m,4,40,320,160097,500,-14
add-yield-s,4,40,320,171322,535,23
add-yield-c,4,40,320,157876,493,0
add-none,4,40,320,100300,313,0
add-m,4,40,320,130392,407,0
add-s,4,40,320,89620,280,0
add-c,4,40,320,103868,324,0
add-yield-none,4,40,320,160126,500,50
add-yield-m,4,40,320,157101,490,-46
add-yield-s,4,40,320,142154,444,-2
add-yield-c,4,40,320,138506,432,0
add-none,4,40,320,128849,402,3
add-m,4,40,320,95995,299,0
add-s,4,40,320,85268,266,0
add-c,4,40,320,90997,284,0
add-yield-none,4,40,320,149824,468,8
add-yield-m,4,40,320,161264,503,-10
add-yield-s,4,40,320,161747,505,-5
add-yield-c,4,40,320,164128,512,0
add-none,4,40,320,83431,260,0
add-m,4,40,320,102044,318,0
add-s,4,40,320,93044,290,0
add-c,4,40,320,84877,265,0
add-yield-none,4,40,320,162241,507,58
add-yield-m,4,40,320,165654,517,45
add-yield-s,4,40,320,155978,487,20
add-yield-c,4,40,320,143473,448,0
add-none,4,40,320,86209,269,0
add-m,4,40,320,602366,1882,0
add-s,4,40,320,89533,279,0
add-c,4,40,320,103769,324,0
add-yield-none,4,40,320,223096,697,35
add-yield-m,4,40,320,166922,521,6
add-yield-s,4,40,320,158590,495,1
add-yield-c,4,40,320,155141,484,0
add-none,4,40,320,113623,355,0
add-m,4,40,320,115447,360,0
add-s,4,40,320,99499,310,0
add-c,4,40,320,84457,263,0
add-yield-none,4,40,320,138042,431,38
add-yield-m,4,40,320,146197,456,7
add-yield-s,4,40,320,165193,516,18
add-yield-c,4,40,320,143162,447,0
add-none,4,40,320,101279,316,0
add-m,4,40,320,90036,281,0
add-s,4,40,320,85826,268,0
add-c,4,40,320,150113,469,0
add-yield-none,4,40,320,148852,465,6
add-yield-m,4,40,320,167808,524,34
add-yield-s,4,40,320,164769,514,68
add-yield-c,4,40,320,158247,494,0
add-none,4,40,320,87353,272,0
add-m,4,40,320,102523,320,0
add-s,4,40,320,94158,294,0
add-c,4,40,320,89137,278,0
add-yield-none,4,40,320,140812,440,19
add-yield-m,4,40,320,158700,495,49
add-yield-s,4,40,320,141930,443,-13
add-yield-c,4,40,320,144737,452,0
add-none,8,40,640,140205,219,0
add-m,8,40,640,139080,217,0
add-s,8,40,640,155955,243,0
add-c,8,40,640,163423,255,0
add-yield-none,8,40,640,253179,395,34
add-yield-m,8,40,640,318117,497,95
add-yield-s,8,40,640,248514,388,-19
add-yield-c,8,40,640,262542,410,0
add-none,8,40,640,171130,267,0
add-m,8,40,640,160798,251,0
add-s,8,40,640,156424,244,0
add-c,8,40,640,145815,227,0
add-yield-none,8,40,640,252542,394,97
add-yield-m,8,40,640,773328,1208,10
add-yield-s,8,40,640,5113532,7989,28
add-yield-c,8,40,640,264719,413,0
add-none,8,40,640,150038,234,0
add-m,8,40,640,151313,236,0
add-s,8,40,640,172611,269,0
add-c,8,40,640,170006,265,0
add-yield-none,8,40,640,235011,367,62
add-yield-m,8,40,640,364541,569,28
add-yield-s,8,40,640,257760,402,50
add-yield-c,8,40,640,246242,384,0
add-none,8,40,640,147413,230,0
add-m,8,40,640,148408,231,0
add-s,8,40,640,150656,235,0
add-c,8,40,640,166264,259,0
add-yield-none,8,40,640,247577,386,82
add-yield-m,8,40,640,215805,337,50
add-yield-s,8,40,640,208975,326,53
add-yield-c,8,40,640,213899,334,0
add-none,8,40,640,142164,222,0
add-m,8,40,640,155585,243,0
add-s,8,40,640,160910,251,0
add-c,8,40,640,146598,229,0
add-yield-none,8,40,640,322969,504,33
add-yield-m,8,40,640,254409,397,-14
add-yield-s,8,40,640,305574,477,39
add-yield-c,8,40,640,280280,437,0
add-none,8,40,640,139635,218,0
add-m,8,40,640,176590,275,-2
add-s,8,40,640,158451,247,0
add-c,8,40,640,154158,240,0
add-yield-none,8,40,640,257546,402,-27
add-yield-m,8,40,640,248198,387,34
add-yield-s,8,40,640,248997,389,23
add-yield-c,8,40,640,228598,357,0
add-none,8,40,640,143246,223,0
add-m,8,40,640,169008,264,0
add-s,8,40,640,193851,302,-1
add-c,8,40,640,3276427,5119,0
add-yield-none,8,40,640,392257,612,45
add-yield-m,8,40,640,390091,609,33
add-yield-s,8,40,640,240582,375,22
add-yield-c,8,40,640,233702,365,0
add-none,8,40,640,162351,253,-1
add-m,8,40,640,183074,286,0
add-s,8,40,640,144848,226,0
add-c,8,40,640,139261,217,0
add-yield-none,8,40,640,244575,382,125
add-yield-m,8,40,640,220433,344,50
add-yield-s,8,40,640,232896,363,77
add-yield-c,8,40,640,261276,408,0
add-none,8,40,640,152592,238,0
add-m,8,40,640,143738,224,1
add-s,8,40,640,144774,226,0
add-c,8,40,640,179641,280,0
add-yield-none,8,40,640,250163,390,84
add-yield-m,8,40,640,219326,342,54
add-yield-s,8,40,640,221846,346,72
add-yield-c,8,40,640,218131,340,0
add-none,8,40,640,150758,235,0
add-m,8,40,640,166411,260,0
add-s,8,40,640,151213,236,0
add-c,8,40,640,142418,222,0
add-yield-none,8,40,640,230662,360,88
add-yield-m,8,40,640,236275,369,11
add-yield-s,8,40,640,264161,412,110
add-yield-c,8,40,640,225422,352,0
add-none,12,40,960,207049,215,0
add-m,12,40,960,224105,233,0
add-s,12,40,960,199632,207,0
add-c,12,40,960,209184,217,0
add-yield-none,12,40,960,318435,331,111
add-yield-m,12,40,960,365015,380,88
add-yield-s,12,40,960,333419,347,77
add-yield-c,12,40,960,314181,327,0
add-none,12,40,960,249398,259,0
add-m,12,40,960,289631,301,0
add-s,12,40,960,210307,219,0
add-c,12,40,960,281201,292,0
add-yield-none,12,40,960,848349,883,156
add-yield-m,12,40,960,1383385,1441,59
add-yield-s,12,40,960,378670,394,143
add-yield-c,12,40,960,307455,320,0
add-none,12,40,960,201228,209,0
add-m,12,40,960,296719,309,-1
add-s,12,40,960,230691,240,6
add-c,12,40,960,238049,247,0
add-yield-none,12,40,960,328389,342,123
add-yield-m,12,40,960,322079,335,18
add-yield-s,12,40,960,346615,361,81
add-yield-c,12,40,960,358437,373,0
add-none,12,40,960,206770,215,0
add-m,12,40,960,210981,219,0
add-s,12,40,960,203769,212,0
add-c,12,40,960,182874,190,0
add-yield-none,12,40,960,323447,336,138
add-yield-m,12,40,960,327018,340,33
add-yield-s,12,40,960,317047,330,108
add-yield-c,12,40,960,313738,326,0
add-none,12,40,960,209865,218,0
add-m,12,40,960,227068,236,0
add-s,12,40,960,242184,252,0
add-c,12,40,960,216014,225,0
add-yield-none,12,40,960,360018,375,199
add-yield-m,12,40,960,282101,293,31
add-yield-s,12,40,960,299650,312,79
add-yield-c,12,40,960,340601,354,0
add-none,12,40,960,226167,235,29
add-m,12,40,960,223540,232,-7
add-s,12,40,960,218504,227,0
add-c,12,40,960,211726,220,0
add-yield-none,12,40,960,345584,359,86
add-yield-m,12,40,960,324035,337,24
add-yield-s,12,40,960,317832,331,92
add-yield-c,12,40,960,300966,313,0
add-none,12,40,960,201250,209,0
add-m,12,40,960,216781,225,0
add-s,12,40,960,202395,210,0
add-c,12,40,960,199220,207,0
add-yield-none,12,40,960,332888,346,159
add-yield-m,12,40,960,321806,335,117
add-yield-s,12,40,960,301311,313,138
add-yield-c,12,40,960,307223,320,0
add-none,12,40,960,207005,215,0
add-m,12,40,960,204375,212,0
add-s,12,40,960,208470,217,0
add-c,12,40,960,207278,215,0
add-yield-none,12,40,960,343079,357,79
add-yield-m,12,40,960,400667,417,-15
add-yield-s,12,40,960,349586,364,-3
add-yield-c,12,40,960,332785,346,0
add-none,12,40,960,216396,225,-6
add-m,12,40,960,198456,206,0
add-s,12,40,960,244325,254,0
add-c,12,40,960,219145,228,0
add-yield-none,12,40,960,311111,324,91
add-yield-m,12,40,960,346413,360,31
add-yield-s,12,40,960,353299,368,-24
add-yield-c,12,40,960,371808,387,0
add-none,12,40,960,208707,217,0
add-m,12,40,960,208844,217,0
add-s,12,40,960,221934,231,0
add-c,12,40,960,233193,242,0
add-yield-none,12,40,960,359794,374,86
add-yield-m,12,40,960,367305,382,84
add-yield-s,12,40,960,349230,363,111
add-yield-c,12,40,960,283098,294,0
add-none,2,80,320,63576,198,0
add-m,2,80,320,65998,206,0
add-s,2,80,320,65018,203,0
add-c,2,80,320,63613,198,0
add-yield-none,2,80,320,151979,474,20
add-yield-m,2,80,320,185777,580,-25
add-yield-s,2,80,320,195867,612,-29
add-yield-c,2,80,320,214536,670,0
add-none,2,80,320,119463,373,0
add-m,2,80,320,257188,803,0
add-s,2,80,320,109516,342,29
add-c,2,80,320,66658,208,0
add-yield-none,2,80,320,173808,543,36
add-yield-m,2,80,320,140853,440,9
add-yield-s,2,80,320,154114,481,20
add-yield-c,2,80,320,180533,564,0
add-none,2,80,320,65480,204,0
add-m,2,80,320,67475,210,0
add-s,2,80,320,67983,212,0
add-c,2,80,320,69339,216,0
add-yield-none,2,80,320,137436,429,28
add-yield-m,2,80,320,185059,578,16
add-yield-s,2,80,320,171933,537,19
add-yield-c,2,80,320,146766,458,0
add-none,2,80,320,63924,199,0
add-m,2,80,320,66758,208,0
add-s,2,80,320,60896,190,0
add-c,2,80,320,88370,276,0
add-yield-none,2,80,320,149776,468,20
add-yield-m,2,80,320,179716,561,20
add-yield-s,2,80,320,196519,614,16
add-yield-c,2,80,320,206330,644,0
add-none,2,80,320,121848,380,0
add-m,2,80,320,1830436,5720,0
add-s,2,80,320,129348,404,0
add-c,2,80,320,122252,382,0
add-yield-none,2,80,320,205097,640,50
add-yield-m,2,80,320,172245,538,-34
add-yield-s,2,80,320,190054,593,-6
add-yield-c,2,80,320,156192,488,0
add-none,2,80,320,57485,179,0
add-m,2,80,320,96515,301,-9
add-s,2,80,320,66349,207,0
add-c,2,80,320,64632,201,0
add-yield-none,2,80,320,152013,475,16
add-yield-m,2,80,320,161629,505,-1
add-yield-s,2,80,320,159678,498,17
add-yield-c,2,80,320,154411,482,0
add-none,2,80,320,59567,186,0
add-m,2,80,320,66393,207,0
add-s,2,80,320,65089,203,0
add-c,2,80,320,100411,313,0
add-yield-none,2,80,320,150221,469,17
add-yield-m,2,80,320,157751,492,17
add-yield-s,2,80,320,175495,548,24
add-yield-c,2,80,320,151798,474,0
add-none,2,80,320,62556,195,0
add-m,2,80,320,63889,199,0
add-s,2,80,320,67329,210,0
add-c,2,80,320,67522,211,0
add-yield-none,2,80,320,147949,462,16
add-yield-m,2,80,320,159702,499,20
add-yield-s,2,80,320,158736,496,-3
add-yield-c,2,80,320,181027,565,0
add-none,2,80,320,112476,351,0
add-m,2,80,320,115905,362,0
add-s,2,80,320,108190,338,0
add-c,2,80,320,109612,342,0
add-yield-none,2,80,320,180662,564,21
add-yield-m,2,80,320,172048,537,-24
add-yield-s,2,80,320,158807,496,20
add-yield-c,2,80,320,152907,477,0
add-none,2,80,320,78882,246,0
add-m,2,80,320,91997,287,0
add-s,2,80,320,101297,316,0
add-c,2,80,320,67283,210,0
add-yield-none,2,80,320,157928,493,20
add-yield-m,2,80,320,201482,629,36
add-yield-s,2,80,320,217356,679,38
add-yield-c,2,80,320,178390,557,0
add-none,4,80,640,94401,147,-2
add-m,4,80,640,96388,150,0
add-s,4,80,640,98256,153,0
add-c,4,80,640,86446,135,0
add-yield-none,4,80,640,209873,327,37
add-yield-m,4,80,640,217401,339,-10
add-yield-s,4,80,640,222959,348,9
add-yield-c,4,80,640,210497,328,0
add-none,4,80,640,83601,130,0
add-m,4,80,640,99202,155,3
add-s,4,80,640,117557,183,0
add-c,4,80,640,86259,134,0
add-yield-none,4,80,640,219639,343,58
add-yield-m,4,80,640,232972,364,-59
add-yield-s,4,80,640,229003,357,-48
add-yield-c,4,80,640,211888,331,0
add-none,4,80,640,93952,146,0
add-m,4,80,640,101920,159,0
add-s,4,80,640,146828,229,0
add-c,4,80,640,96351,150,0
add-yield-none,4,80,640,213874,334,40
add-yield-m,4,80,640,217053,339,30
add-yield-s,4,80,640,223237,348,48
add-yield-c,4,80,640,211512,330,0
add-none,4,80,640,101580,158,0
add-m,4,80,640,108979,170,0
add-s,4,80,640,96654,151,0
add-c,4,80,640,93971,146,0
add-yield-none,4,80,640,214814,335,15
add-yield-m,4,80,640,227160,354,-37
add-yield-s,4,80,640,211961,331,3
add-yield-c,4,80,640,306716,479,0
add-none,4,80,640,165163,258,0
add-m,4,80,640,85240,133,0
add-s,4,80,640,93808,146,0
add-c,4,80,640,95888,149,0
add-yield-none,4,80,640,202891,317,26
add-yield-m,4,80,640,218414,341,27
add-yield-s,4,80,640,208862,326,-38
add-yield-c,4,80,640,203782,318,0
add-none,4,80,640,92638,144,0
add-m,4,80,640,91403,142,0
add-s,4,80,640,94236,147,0
add-c,4,80,640,83760,130,0
add-yield-none,4,80,640,265956,415,37
add-yield-m,4,80,640,223872,349,-57
add-yield-s,4,80,640,222219,347,7
add-yield-c,4,80,640,215772,337,0
add-none,4,80,640,89807,140,0
add-m,4,80,640,107166,167,0
add-s,4,80,640,95844,149,0
add-c,4,80,640,88910,138,0
add-yield-none,4,80,640,212085,331,-19
add-yield-m,4,80,640,233966,365,31
add-yield-s,4,80,640,221395,345,-47
add-yield-c,4,80,640,223104,348,0
add-none,4,80,640,92737,144,0
add-m,4,80,640,99538,155,0
add-s,4,80,640,92172,144,0
add-c,4,80,640,110259,172,0
add-yield-none,4,80,640,228718,357,50
add-yield-m,4,80,640,218037,340,-24
add-yield-s,4,80,640,217790,340,27
add-yield-c,4,80,640,209031,326,0
add-none,4,80,640,89058,139,0
add-m,4,80,640,124727,194,0
add-s,4,80,640,84852,132,0
add-c,4,80,640,123376,192,0
add-yield-none,4,80,640,231908,362,29
add-yield-m,4,80,640,304523,475,0
add-yield-s,4,80,640,758703,1185,68
add-yield-c,4,80,640,780199,1219,0
add-none,4,80,640,142693,222,0
add-m,4,80,640,189817,296,0
add-s,4,80,640,121097,189,-10
add-c,4,80,640,109957,171,0
add-yield-none,4,80,640,258425,403,36
add-yield-m,4,80,640,255209,398,-22
add-yield-s,4,80,640,299723,468,-30
add-yield-c,4,80,640,266138,415,0
add-none,8,80,1280,283023,221,0
add-m,8,80,1280,172261,134,0
add-s,8,80,1280,306141,239,0
add-c,8,80,1280,217679,170,0
add-yield-none,8,80,1280,460310,359,106
add-yield-m,8,80,1280,550564,430,-33
add-yield-s,8,80,1280,590661,461,-31
add-yield-c,8,80,1280,548248,428,0
add-none,8,80,1280,137846,107,0
add-m,8,80,1280,145594,113,0
add-s,8,80,1280,146233,114,0
add-c,8,80,1280,151690,118,0
add-yield-none,8,80,1280,333796,260,66
add-yield-m,8,80,1280,343143,268,-3
add-yield-s,8,80,1280,496887,388,81
add-yield-c,8,80,1280,341949,267,0
add-none,8,80,1280,142756,111,0
add-m,8,80,1280,174339,136,0
add-s,8,80,1280,162547,126,0
add-c,8,80,1280,157599,123,0
add-yield-none,8,80,1280,329436,257,54
add-yield-m,8,80,1280,517053,403,5
add-yield-s,8,80,1280,402796,314,14
add-yield-c,8,80,1280,488867,381,0
add-none,8,80,1280,169780,132,0
add-m,8,80,1280,146132,114,0
add-s,8,80,1280,166855,130,-17
add-c,8,80,1280,163583,127,0
add-yield-none,8,80,1280,503768,393,24
add-yield-m,8,80,1280,355327,277,103
add-yield-s,8,80,1280,410304,320,-30
add-yield-c,8,80,1280,360450,281,0
add-none,8,80,1280,172280,134,0
add-m,8,80,1280,166543,130,5
add-s,8,80,1280,159377,124,1
add-c,8,80,1280,162136,126,0
add-yield-none,8,80,1280,516839,403,67
add-yield-m,8,80,1280,346423,270,23
add-yield-s,8,80,1280,361332,282,124
add-yield-c,8,80,1280,323878,253,0
add-none,8,80,1280,155285,121,0
add-m,8,80,1280,184706,144,0
add-s,8,80,1280,155582,121,0
add-c,8,80,1280,157492,123,0
add-yield-none,8,80,1280,331804,259,117
add-yield-m,8,80,1280,569685,445,-18
add-yield-s,8,80,1280,339363,265,95
add-yield-c,8,80,1280,499512,390,0
add-none,8,80,1280,163226,127,0
add-m,8,80,1280,160919,125,0
add-s,8,80,1280,159223,124,0
add-c,8,80,1280,161185,125,0
add-yield-none,8,80,1280,326581,255,-9
add-yield-m,8,80,1280,397760,310,-12
add-yield-s,8,80,1280,570019,445,-12
add-yield-c,8,80,1280,385359,301,0
add-none,8,80,1280,166776,130,0
add-m,8,80,1280,162695,127,0
add-s,8,80,1280,146583,114,0
add-c,8,80,1280,160091,125,0
add-yield-none,8,80,1280,381834,298,136
add-yield-m,8,80,1280,344780,269,-33
add-yield-s,8,80,1280,391260,305,25
add-yield-c,8,80,1280,567453,443,0
add-none,8,80,1280,165225,129,0
add-m,8,80,1280,140365,109,0
add-s,8,80,1280,136343,106,0
add-c,8,80,1280,158834,124,0
add-yield-none,8,80,1280,492855,385,72
add-yield-m,8,80,1280,395502,308,12
add-yield-s,8,80,1280,344179,268,19
add-yield-c,8,80,1280,392262,306,0
add-none,8,80,1280,149104,116,0
add-m,8,80,1280,164688,128,0
add-s,8,80,1280,170705,133,0
add-c,8,80,1280,154871,120,0
add-yield-none,8,80,1280,314367,245,125
add-yield-m,8,80,1280,355285,277,-114
add-yield-s,8,80,1280,391857,306,11
add-yield-c,8,80,1280,559934,437,0
add-none,12,80,1920,240247,125,0
add-m,12,80,1920,202664,105,0
add-s,12,80,1920,189044,98,0
add-c,12,80,1920,226809,118,0
add-yield-none,12,80,1920,816545,425,47
add-yield-m,12,80,1920,562508,292,168
add-yield-s,12,80,1920,661825,344,28
add-yield-c,12,80,1920,989225,515,0
add-none,12,80,1920,230214,119,0
add-m,12,80,1920,205836,107,0
add-s,12,80,1920,212121,110,6
add-c,12,80,1920,206638,107,0
add-yield-none,12,80,1920,665039,346,91
add-yield-m,12,80,1920,643582,335,-64
add-yield-s,12,80,1920,556985,290,-10
add-yield-c,12,80,1920,882045,459,0
add-none,12,80,1920,209377,109,0
add-m,12,80,1920,218618,113,-10
add-s,12,80,1920,193094,100,0
add-c,12,80,1920,224703,117,0
add-yield-none,12,80,1920,870990,453,113
add-yield-m,12,80,1920,555772,289,19
add-yield-s,12,80,1920,898535,467,-16
add-yield-c,12,80,1920,1016424,529,0
add-none,12,80,1920,229059,119,0
add-m,12,80,1920,213721,111,0
add-s,12,80,1920,220735,114,0
add-c,12,80,1920,190327,99,0
add-yield-none,12,80,1920,659571,343,17
add-yield-m,12,80,1920,898718,468,37
add-yield-s,12,80,1920,543470,283,186
add-yield-c,12,80,1920,806295,419,0
add-none,12,80,1920,213120,111,0
add-m,12,80,1920,222555,115,0
add-s,12,80,1920,215405,112,12
add-c,12,80,1920,195656,101,0
add-yield-none,12,80,1920,675292,351,102
add-yield-m,12,80,1920,654798,341,67
add-yield-s,12,80,1920,803424,418,-54
add-yield-c,12,80,1920,715757,372,0
add-none,12,80,1920,207066,107,87
add-m,12,80,1920,206840,107,3
add-s,12,80,1920,213120,111,0
add-c,12,80,1920,208015,108,0
add-yield-none,12,80,1920,802264,417,81
add-yield-m,12,80,1920,579209,301,-47
add-yield-s,12,80,1920,852906,444,-1
add-yield-c,12,80,1920,595427,310,0
add-none,12,80,1920,198456,103,0
add-m,12,80,1920,215087,112,30
add-s,12,80,1920,221528,115,9
add-c,12,80,1920,194354,101,0
add-yield-none,12,80,1920,596817,310,79
add-yield-m,12,80,1920,887925,462,68
add-yield-s,12,80,1920,672221,350,66
add-yield-c,12,80,1920,878807,457,0
add-none,12,80,1920,223195,116,19
add-m,12,80,1920,745104,388,0
add-s,12,80,1920,234077,121,0
add-c,12,80,1920,310874,161,0
add-yield-none,12,80,1920,643555,335,144
add-yield-m,12,80,1920,814375,424,87
add-yield-s,12,80,1920,905081,471,20
add-yield-c,12,80,1920,832306,433,0
add-none,12,80,1920,221340,115,0
add-m,12,80,1920,205840,107,0
add-s,12,80,1920,215821,112,4
add-c,12,80,1920,234754,122,0
add-yield-none,12,80,1920,806601,420,135
add-yield-m,12,80,1920,533498,277,5
add-yield-s,12,80,1920,903784,470,124
add-yield-c,12,80,1920,873800,455,0
add-none,12,80,1920,221726,115,71
add-m,12,80,1920,201564,104,0
add-s,12,80,1920,202869,105,0
add-c,12,80,1920,232877,121,0
add-yield-none,12,80,1920,846378,440,159
add-yield-m,12,80,1920,1066559,555,40
add-yield-s,12,80,1920,898735,468,88
add-yield-c,12,80,1920,542172,282,0
add-none,2,100,400,94583,236,0
add-m,2,100,400,65721,164,0
add-s,2,100,400,62835,157,0
add-c,2,100,400,63787,159,0
add-yield-none,2,100,400,165027,412,17
add-yield-m,2,100,400,173041,432,20
add-yield-s,2,100,400,176001,440,19
add-yield-c,2,100,400,166673,416,0
add-none,2,100,400,89263,223,0
add-m,2,100,400,94046,235,0
add-s,2,100,400,98849,247,0
add-c,2,100,400,87367,218,0
add-yield-none,2,100,400,197790,494,47
add-yield-m,2,100,400,198098,495,43
add-yield-s,2,100,400,173261,433,16
add-yield-c,2,100,400,196936,492,0
add-none,2,100,400,60541,151,0
add-m,2,100,400,97088,242,0
add-s,2,100,400,62842,157,0
add-c,2,100,400,90818,227,0
add-yield-none,2,100,400,161807,404,16
add-yield-m,2,100,400,172054,430,17
add-yield-s,2,100,400,190121,475,28
add-yield-c,2,100,400,170389,425,0
add-none,2,100,400,71173,177,0
add-m,2,100,400,64051,160,0
add-s,2,100,400,63744,159,0
add-c,2,100,400,64481,161,0
add-yield-none,2,100,400,171287,428,23
add-yield-m,2,100,400,193899,484,-5
add-yield-s,2,100,400,184792,461,1
add-yield-c,2,100,400,190828,477,0
add-none,2,100,400,63486,158,0
add-m,2,100,400,100952,252,0
add-s,2,100,400,64416,161,0
add-c,2,100,400,63668,159,0
add-yield-none,2,100,400,188380,470,40
add-yield-m,2,100,400,195237,488,19
add-yield-s,2,100,400,173728,434,11
add-yield-c,2,100,400,166045,415,0
add-none,2,100,400,64124,160,0
add-m,2,100,400,90931,227,0
add-s,2,100,400,61926,154,0
add-c,2,100,400,62450,156,0
add-yield-none,2,100,400,164922,412,18
add-yield-m,2,100,400,170977,427,17
add-yield-s,2,100,400,183820,459,2
add-yield-c,2,100,400,196494,491,0
add-none,2,100,400,101334,253,0
add-m,2,100,400,89658,224,0
add-s,2,100,400,62979,157,0
add-c,2,100,400,61319,153,0
add-yield-none,2,100,400,166514,416,19
add-yield-m,2,100,400,207174,517,4
add-yield-s,2,100,400,190761,476,24
add-yield-c,2,100,400,192715,481,0
add-none,2,100,400,65583,163,0
add-m,2,100,400,92337,230,0
add-s,2,100,400,90405,226,0
add-c,2,100,400,88033,220,0
add-yield-none,2,100,400,203051,507,84
add-yield-m,2,100,400,204861,512,71
add-yield-s,2,100,400,204694,511,81
add-yield-c,2,100,400,190808,477,0
add-none,2,100,400,86201,215,0
add-m,2,100,400,63588,158,0
add-s,2,100,400,87566,218,0
add-c,2,100,400,61079,152,0
add-yield-none,2,100,400,163492,408,18
add-yield-m,2,100,400,208706,521,87
add-yield-s,2,100,400,196675,491,18
add-yield-c,2,100,400,193646,484,0
add-none,2,100,400,64385,160,0
add-m,2,100,400,66436,166,0
add-s,2,100,400,61744,154,0
add-c,2,100,400,438223,1095,0
add-yield-none,2,100,400,168040,420,18
add-yield-m,2,100,400,172296,430,18
add-yield-s,2,100,400,200668,501,51
add-yield-c,2,100,400,166966,417,0
add-none,4,100,800,87790,109,14
add-m,4,100,800,96186,120,0
add-s,4,100,800,101208,126,0
add-c,4,100,800,90862,113,0
add-yield-none,4,100,800,261006,326,41
add-yield-m,4,100,800,268282,335,-3
add-yield-s,4,100,800,243875,304,-1
add-yield-c,4,100,800,238219,297,0
add-none,4,100,800,92302,115,0
add-m,4,100,800,98007,122,0
add-s,4,100,800,95741,119,0
add-c,4,100,800,92394,115,0
add-yield-none,4,100,800,231548,289,36
add-yield-m,4,100,800,238053,297,-23
add-yield-s,4,100,800,238763,298,-49
add-yield-c,4,100,800,240719,300,0
add-none,4,100,800,92235,115,0
add-m,4,100,800,106890,133,-14
add-s,4,100,800,108428,135,0
add-c,4,100,800,98660,123,0
add-yield-none,4,100,800,1040869,1301,55
add-yield-m,4,100,800,245614,307,54
add-yield-s,4,100,800,245489,306,50
add-yield-c,4,100,800,233033,291,0
add-none,4,100,800,94317,117,0
add-m,4,100,800,118536,148,0
add-s,4,100,800,105526,131,0
add-c,4,100,800,90013,112,0
add-yield-none,4,100,800,231849,289,40
add-yield-m,4,100,800,275224,344,-53
add-yield-s,4,100,800,235986,294,10
add-yield-c,4,100,800,234261,292,0
add-none,4,100,800,83822,104,0
add-m,4,100,800,90471,113,0
add-s,4,100,800,90829,113,0
add-c,4,100,800,86359,107,0
add-yield-none,4,100,800,245253,306,33
add-yield-m,4,100,800,253832,317,-90
add-yield-s,4,100,800,267779,334,-75
add-yield-c,4,100,800,257615,322,0
add-none,4,100,800,99811,124,0
add-m,4,100,800,96619,120,0
add-s,4,100,800,87907,109,0
add-c,4,100,800,101425,126,0
add-yield-none,4,100,800,209472,261,67
add-yield-m,4,100,800,261476,326,-4
add-yield-s,4,100,800,257681,322,63
add-yield-c,4,100,800,393173,491,0
add-none,4,100,800,97641,122,0
add-m,4,100,800,100259,125,0
add-s,4,100,800,90156,112,0
add-c,4,100,800,99288,124,0
add-yield-none,4,100,800,239297,299,40
add-yield-m,4,100,800,246743,308,25
add-yield-s,4,100,800,281661,352,4
add-yield-c,4,100,800,239952,299,0
add-none,4,100,800,110687,138,0
add-m,4,100,800,104063,130,0
add-s,4,100,800,108991,136,0
add-c,4,100,800,99454,124,0
add-yield-none,4,100,800,271846,339,55
add-yield-m,4,100,800,272800,341,-58
add-yield-s,4,100,800,264224,330,-105
add-yield-c,4,100,800,263887,329,0
add-none,4,100,800,97196,121,0
add-m,4,100,800,443684,554,0
add-s,4,100,800,104089,130,0
add-c,4,100,800,212563,265,0
add-yield-none,4,100,800,248541,310,41
add-yield-m,4,100,800,269827,337,-5
add-yield-s,4,100,800,262467,328,53
add-yield-c,4,100,800,245323,306,0
add-none,4,100,800,84521,105,0
add-m,4,100,800,90830,113,0
add-s,4,100,800,99259,124,0
add-c,4,100,800,108258,135,0
add-yield-none,4,100,800,248390,310,53
add-yield-m,4,100,800,271721,339,-88
add-yield-s,4,100,800,271897,339,-44
add-yield-c,4,100,800,259400,324,0
add-none,8,100,1600,201704,126,0
add-m,8,100,1600,158327,98,0
add-s,8,100,1600,153830,96,0
add-c,8,100,1600,181680,113,0
add-yield-none,8,100,1600,390469,244,91
add-yield-m,8,100,1600,520695,325,-28
add-yield-s,8,100,1600,408080,255,42
add-yield-c,8,100,1600,398120,248,0
add-none,8,100,1600,156795,97,0
add-m,8,100,1600,170774,106,-26
add-s,8,100,1600,163943,102,0
add-c,8,100,1600,166360,103,0
add-yield-none,8,100,1600,716361,447,5
add-yield-m,8,100,1600,416493,260,36
add-yield-s,8,100,1600,642769,401,-88
add-yield-c,8,100,1600,484153,302,0
add-none,8,100,1600,159106,99,0
add-m,8,100,1600,162923,101,0
add-s,8,100,1600,193597,120,0
add-c,8,100,1600,161132,100,0
add-yield-none,8,100,1600,500927,313,35
add-yield-m,8,100,1600,501492,313,41
add-yield-s,8,100,1600,622760,389,86
add-yield-c,8,100,1600,421583,263,0
add-none,8,100,1600,372559,232,0
add-m,8,100,1600,167789,104,0
add-s,8,100,1600,146655,91,0
add-c,8,100,1600,173158,108,0
add-yield-none,8,100,1600,414157,258,75
add-yield-m,8,100,1600,424546,265,57
add-yield-s,8,100,1600,416652,260,22
add-yield-c,8,100,1600,485013,303,0
add-none,8,100,1600,149800,93,0
add-m,8,100,1600,173764,108,-28
add-s,8,100,1600,147009,91,0
add-c,8,100,1600,163004,101,0
add-yield-none,8,100,1600,476581,297,140
add-yield-m,8,100,1600,433942,271,38
